time               , latitude          , longitude, mod_points , alt_points        , uwnd         , vwnd          , hs         , fp         , dir          , dp            , phs0       , phs1       , phs2       , ptp0      , ptp1      , ptp2      , pdir0        , pdir1          , pdir2         , wind_speed
2025-02-10 06:00:00, 15.4              ,     114.8, 4.169624   , 3.8560002         , -9.079354    , -7.558487     , 4.169624   , 0.100668535,  45.54718    ,  46.178772    , 4.1664896  ,            ,            ,  9.933591 ,           ,           ,  45.53894    ,                ,               , 11.813779868716235
2025-02-10 06:00:00,  9.4              ,     114.8, 3.2623572  , 3.792572022892139 , -9.232586    , 0.96683687    , 3.2623572  , 0.08909982 ,  26.664062   ,  14.997681    ,            , 3.2565598  ,            ,           , 11.223367 ,           ,              ,  26.483398     ,               ,  9.283071570368689
2025-02-10 06:00:00, 14.8              ,     114.6, 4.1472907  , 3.800624357326371 , -7.869847    , -7.811846     , 4.1472907  , 0.09905713 ,  42.454285   ,  42.34143     , 4.1438885  ,            ,            , 10.095184 ,           ,           ,  42.445557   ,                ,               , 11.088707306585606
2025-02-10 06:00:00, 18.6              ,     115.2, 4.323124   , 3.81975895719002  , -10.430191   , -6.456806     , 4.323124   , 0.106552355,  63.65857    ,  65.7655      , 4.3199954  ,            ,            ,  9.385058 ,           ,           ,  63.67035    ,                ,               , 12.266997514392715
2025-02-10 06:00:00,  9.0              ,     113.6, 3.5506883  , 2.367             , -7.6871047   , -2.8572052    , 3.5506883  , 0.08870348 ,  22.201172   ,  16.691772    ,            , 3.5451872  ,            ,           , 11.273515 ,           ,              ,  22.086334     ,               ,  8.200926790532222
2025-02-10 06:00:00,  8.4              ,     114.8, 2.8919713  , 2.948931190538962 , -4.4318905   , 4.405397      , 2.8919713  , 0.08851912 ,  17.713196   ,  12.942444    ,            , 2.8880386  ,            ,           , 11.296993 ,           ,              ,  17.57901      ,               ,  6.248933999619394
2025-02-10 06:00:00, 17.0              ,     115.0, 4.309592   , 3.707295575190665 , -9.709999    , -7.7600017    , 4.309592   , 0.10439319 ,  54.277832   ,  54.309692    , 4.306592   ,            ,            ,  9.579169 ,           ,           ,  54.28235    ,                ,               , 12.429871558628587
2025-02-10 06:00:00,  9.6              ,     113.8, 3.4713943  , 3.194778391201651 , -9.077055    , -1.8634552    , 3.4713943  , 0.089116625,  26.20166    ,  18.249023    ,            , 3.4665196  ,            ,           , 11.221251 ,           ,              ,  26.083282     ,               ,  9.266358117158653
2025-02-10 06:00:00,  7.0              ,     113.4, 3.366327   , 2.1051357318303925, 3.2760224    , -5.0308604    , 3.366327   , 0.08849781 ,   4.2598877  ,  12.587463    ,            , 3.3639636  ,            ,           , 11.299713 ,           ,              ,   4.308502     ,               ,  6.003488913089614
2025-02-10 06:00:00,  9.8              ,     113.8, 3.6287172  , 2.9529802259506006, -9.080766    , -1.9464213    , 3.6287172  , 0.089321434,  28.108887   ,  18.63733     ,            , 3.623977   ,            ,           , 11.19552  ,           ,              ,  27.997742     ,               ,  9.28702681291756
2025-02-10 06:00:00, 11.8              ,     114.2, 4.49417    , 4.062592490948577 , -9.572949    , -7.5352373    , 4.49417    , 0.09204195 ,  32.728516   ,  24.937622    , 4.4909396  ,            ,            , 10.864612 ,           ,           ,  32.705383   ,                ,               , 12.182822075525534
2025-02-10 06:00:00, 12.8              ,     114.4, 4.2743783  , 3.976             , -7.824682    , -7.7665577    , 4.2743783  , 0.09595595 ,  34.483337   ,  29.36731     , 4.2707434  ,            ,            , 10.421448 ,           ,           ,  34.465332   ,                ,               , 11.024747929479082
2025-02-10 06:00:00, 16.8              ,     115.0, 4.3003936  , 3.8828168782467127, -9.534285    , -7.8642397    , 4.3003936  , 0.10407268 ,  52.930725   ,  52.85791     , 4.297403   ,            ,            ,  9.608668 ,           ,           ,  52.934082   ,                ,               , 12.359160833983879
2025-02-10 06:00:00,  7.6              ,     113.6, 3.2486022  , 2.243             , 1.9480244    , -3.395057     , 3.2486022  , 0.088506766,   8.026001   ,  13.807312    ,            , 3.2469249  ,            ,           , 11.29857  ,           ,              ,   8.046783     ,               ,  3.91423186541681
2025-02-10 06:00:00,  8.6              ,     113.6, 3.286292   , 2.4091832746304336, -5.751622    , -3.2007675    , 3.286292   , 0.08850215 ,  16.7547     ,  15.8302      ,            , 3.281971   ,            ,           , 11.29916  ,           ,              ,  16.671753     ,               ,  6.582254037937176
2025-02-10 06:00:00, 22.4              ,     115.8, 2.1178563  , 2.4050002         , -9.584089    , -3.2196853    , 2.1178563  , 0.14250143 ,  78.25195    ,  73.35394     , 2.0166812  , 0.62080246 , 0.072612606,  7.017473 ,  9.572866 , 13.321275 ,  74.62109    , 116.92206      , 189.19049     , 10.110446844277314
2025-02-10 06:00:00, 19.8              ,     115.4, 4.2945957  , 3.607031076889207 , -10.872821   , -5.948345     , 4.2945957  , 0.10859839 ,  69.785645   ,  75.8186      , 4.2912817  ,            ,            ,  9.20824  ,           ,           ,  69.80609    ,                ,               , 12.393588856221832
2025-02-10 06:00:00,  5.4              ,     114.4, 2.8260782  , 1.8958916121708185, 5.9088445    , 6.5303173     , 2.8260782  , 0.08834715 , 348.38684    ,   4.1467896   , 0.9503986  , 2.6558576  ,            ,  4.0224996, 11.318983 ,           , 221.30951    , 354.18732      ,               ,  8.806786437961327
2025-02-10 06:00:00,  9.0              ,     113.8, 3.4427269  , 2.7410002         , -8.034567    , -2.2693737    , 3.4427269  , 0.0887267  ,  22.457275   ,  16.421875    ,            , 3.4371269  ,            ,           , 11.270565 ,           ,              ,  22.328247     ,               ,  8.348911537903648
2025-02-10 06:00:00, 20.200000000000003,     116.0, 4.177115   , 3.375323551852325 , -10.859595   , -6.1840515    , 4.177115   , 0.1114443  ,  70.89911    ,  79.26239     , 4.1736894  ,            ,            ,  8.97309  ,           ,           ,  70.921265   ,                ,               , 12.496931484115501
2025-02-10 06:00:00, 19.4              ,     115.4, 4.3802953  , 3.6925182948514816, -10.960945   , -6.0392466    , 4.3802953  , 0.10770123 ,  67.72095    ,  72.092285    , 4.3771477  ,            ,            ,  9.2849455,           ,           ,  67.73663    ,                ,               , 12.514584083725538
2025-02-10 06:00:00, 13.0              ,     114.4, 4.2442904  , 3.962625870052872 , -7.520863    , -8.007064     , 4.2442904  , 0.09637244 ,  34.906677   ,  30.62378     , 4.2405105  ,            ,            , 10.3764105,           ,           ,  34.889038   ,                ,               , 10.98528352683102
2025-02-10 06:00:00,  8.8              ,     113.6, 3.365041   , 1.9840001         , -7.0806084   , -3.0237644    , 3.365041   , 0.08855496 ,  18.510315   ,  16.499817    ,            , 3.3604565  ,            ,           , 11.292421 ,           ,              ,  18.419678     ,               ,  7.699231550022244
2025-02-10 06:00:00,  8.2              ,     113.6, 3.253801   , 2.4751184930418875, -2.640663    , -3.4004383    , 3.253801   , 0.0884739  ,  13.109985   ,  15.036499    ,            , 3.250773   ,            ,           , 11.302768 ,           ,              ,  13.070404     ,               ,  4.305355004140297
2025-02-10 06:00:00,  7.800000000000001,     113.6, 3.2450094  , 2.275649333960508 , 0.74540454   , -3.3458812    , 3.2450094  , 0.08849268 ,   9.734924   ,  14.264282    ,            , 3.2430346  ,            ,           , 11.30037  ,           ,              ,   9.737579     ,               ,  3.427907369338625
2025-02-10 06:00:00,  5.0              ,     113.2, 3.370172   , 1.9820001         , 6.92868      , 0.13003176    , 3.370172   , 0.08759615 , 358.57898    ,   7.962036    ,            , 3.3670056  ,            ,           , 11.416027 ,           ,              , 358.66925      ,               ,  6.929900057072158
2025-02-10 06:00:00, 19.0              ,     116.0, 4.4902396  , 3.9900289905686352, -10.49       , -6.870001     , 4.4902396  , 0.10726119 ,  65.29834    ,  68.219604    , 4.4872985  ,            ,            ,  9.323036 ,           ,           ,  65.31067    ,                ,               , 12.539418397198531
2025-02-10 06:00:00, 18.4              ,     115.8, 4.4520125  , 3.955336222817641 , -10.355144   , -7.4261956    , 4.4520125  , 0.10655654 ,  61.517334   ,  63.3219      , 4.4491324  ,            ,            ,  9.384688 ,           ,           ,  61.527344   ,                ,               , 12.742738651883093
2025-02-10 06:00:00, 21.0              ,     116.2, 3.540441   , 3.342982259379303 , -10.050108   , -6.1720977    , 3.540441   , 0.12423816 ,  67.66492    ,  57.683716    , 3.535529   , 0.0862967  ,            ,  8.049056 , 13.260983 ,           ,  67.660645   , 198.97046      ,               , 11.79404344701211
2025-02-10 06:00:00, 20.8              ,     116.2, 3.6668155  , 3.236872013884917 , -10.557778   , -6.260397     , 3.6668155  , 0.12120302 ,  68.42468    ,  70.73053     , 3.6620681  , 0.08638427 ,            ,  8.25062  , 13.234019 ,           ,  68.42078    , 199.61963      ,               , 12.274332849279142
2025-02-10 06:00:00, 12.0              ,     114.2, 4.4721413  , 4.57287551666102  , -8.874711    , -7.4662113    , 4.4721413  , 0.092581786,  33.056213   ,  25.86493     , 4.4689155  ,            ,            , 10.80126  ,           ,           ,  33.036377   ,                ,               , 11.597620726242459
2025-02-10 06:00:00, 14.4              ,     114.6, 4.121636   , 3.850772076387209 , -7.2627215   , -8.050409     , 4.121636   , 0.09845    ,  39.76593    ,  39.18457     , 4.1179013  ,            ,            , 10.15744  ,           ,           ,  39.757812   ,                ,               , 10.842334096210246
2025-02-10 06:00:00, 22.6              ,     116.0, 1.745995   , 2.1412159030376765, -9.762456    , -2.6571758    , 1.745995   , 0.14837766 ,  79.07544    ,  75.7854      , 1.6678191  , 0.48771605 , 0.061173163,  6.739559 ,  9.947314 , 13.392769 ,  75.712524   , 119.65204      , 188.85773     , 10.117614856478856
2025-02-10 06:00:00, 19.4              ,     116.0, 4.489539   , 3.868299868474701 , -10.870321   , -6.335352     , 4.489539   , 0.10773237 ,  67.92761    ,  71.77283     , 4.4865184  ,            ,            ,  9.282261 ,           ,           ,  67.940735   ,                ,               , 12.581755187848197
2025-02-10 06:00:00, 21.2              ,     115.8, 3.359489   , 3.035             , -9.623162    , -6.2074423    , 3.359489   , 0.12585917 ,  68.168274   ,  59.61969     , 3.353991   , 0.09334987 ,            ,  7.9453883, 13.200754 ,           ,  68.15759    , 194.29016      ,               , 11.45153207156463
2025-02-10 06:00:00, 20.0              ,     115.4, 4.1960273  , 3.3424260813068454, -10.707433   , -6.1490307    , 4.1960273  , 0.10956217 ,  70.54529    ,  77.6767      , 4.192617   ,            ,            ,  9.127239 ,           ,           ,  70.56787    ,                ,               , 12.347457228070542
2025-02-10 06:00:00, 13.4              ,     114.4, 4.2162375  , 3.7115475094850248, -6.926515    , -8.932094     , 4.2162375  , 0.097063914,  35.786804   ,  33.21454     , 4.212478   ,            ,            , 10.302489 ,           ,           ,  35.775482   ,                ,               , 11.30304884843293
2025-02-10 06:00:00,  7.2              ,     113.4, 3.3649352  , 2.000368325557349 , 2.6177785    , -5.6457863    , 3.3649352  , 0.08849722 ,   5.460327   ,  13.099548    ,            , 3.3624785  ,            ,           , 11.299789 ,           ,              ,   5.5036316    ,               ,  6.2231557284331185
2025-02-10 06:00:00, 14.6              ,     114.6, 4.1332526  , 3.85995631689864  , -7.5043426   , -7.9319997    , 4.1332526  , 0.098730385,  41.08661    ,  40.711       , 4.1296782  ,            ,            , 10.128593 ,           ,           ,  41.077637   ,                ,               , 10.919330432722276
2025-02-10 06:00:00, 14.2              ,     114.6, 4.11939    , 3.7460003         , -7.110052    , -8.282401     , 4.11939    , 0.09819916 ,  38.51184    ,  37.726807    , 4.1156435  ,            ,            , 10.183386 ,           ,           ,  38.505432   ,                ,               , 10.915631258315068
2025-02-10 06:00:00,  6.6              ,     113.4, 3.3646362  , 2.2084756890079764, 4.983236     , -2.7301395    , 3.3646362  , 0.08847786 ,   2.2844849  ,  11.463806    ,            , 3.36233    ,            ,           , 11.302262 ,           ,              ,   2.3420715    ,               ,  5.682103723195859
2025-02-10 06:00:00,  5.8              ,     113.2, 3.442408   , 2.151             , 6.085481     , -1.2154943    , 3.442408   , 0.08817591 ,   0.06561279 ,   9.346863    ,            , 3.4397001  ,            ,           , 11.340966 ,           ,              ,   0.1395874    ,               ,  6.205683314083429
2025-02-10 06:00:00, 11.8              ,     115.2, 4.228348   , 4.321788886680588 , -10.953141   , -5.144786     , 4.228348   , 0.09452247 ,  33.577454   ,  20.41272     , 4.2248797  ,            ,            , 10.579494 ,           ,           ,  33.5325     ,                ,               , 12.101244595151236
2025-02-10 06:00:00, 21.2              ,     116.2, 3.381455   , 3.2677884461782227, -9.663448    , -6.238024     , 3.381455   , 0.12657344 ,  66.63794    ,  57.73694     , 3.3762457  , 0.0861849  ,            ,  7.900552 , 13.288289 ,           ,  66.633545   , 198.24176      ,               , 11.501963774646486
2025-02-10 06:00:00, 21.8              ,     116.2, 3.0080748  , 3.1167678395249663, -8.92868     , -5.957586     , 3.0080748  , 0.13066429 ,  65.736084   ,  61.100708    , 2.7756596  , 1.1431724  , 0.08134141 ,  7.594169 ,  9.605151 , 13.322283 ,  58.6427     , 107.203186     , 195.58221     , 10.73378579485337
2025-02-10 06:00:00, 21.8              ,     115.8, 2.9470325  , 2.914420430875849 , -9.257979    , -5.534466     , 2.9470325  , 0.1295568  ,  69.582886   ,  64.80237     , 2.728973   , 1.0951881  , 0.08806959 ,  7.7185173,  9.638534 , 13.244666 ,  63.56653    , 106.201965     , 191.96887     , 10.78612484025644
2025-02-10 06:00:00, 14.2              ,     114.4, 4.173854   , 3.7280002         , -7.271275    , -8.216247     , 4.173854   , 0.098066494,  39.49823    ,  38.62384     , 4.170218   ,            ,            , 10.197163 ,           ,           ,  39.492188   ,                ,               , 10.971697903726387
2025-02-10 06:00:00, 22.0              ,     116.2, 2.8619568  , 3.072003699648239 , -8.905481    , -5.874868     , 2.8619568  , 0.13333179 ,  66.41229    ,  63.48993     , 2.7234569  , 0.8581813  , 0.07813557 ,  7.5000877,  9.874609 , 13.337244 ,  61.87451    , 112.79944      , 194.62915     , 10.668723722113391
2025-02-10 06:00:00, 21.6              ,     116.2, 3.1321185  , 3.1613687481539112, -9.043446    , -6.0141525    , 3.1321185  , 0.12911546 ,  65.6402     ,  59.486755    , 2.7934332  , 1.4034455  , 0.08387861 ,  7.581979 ,  9.637247 , 13.317668 ,  55.554688   , 104.865906     , 196.53613     , 10.86066047016351
2025-02-10 06:00:00, 15.2              ,     115.6, 3.9572763  , 3.647             , -7.923485    , -6.8867936    , 3.9572763  , 0.10156105 ,  38.987183   ,  38.115112    , 3.9491067  , 0.17111602 ,            ,  9.84503  , 11.923189 ,           ,  39.081757   , 299.70032      ,               , 10.49807318674365
2025-02-10 06:00:00,  6.2              ,     113.4, 3.361766   , 2.2210002         , 5.1656766    , -1.7945999    , 3.361766   , 0.08839661 ,   0.7359619  ,  10.231934    ,            , 3.3592882  ,            ,           , 11.31265  ,           ,              ,   0.8038025    ,               ,  5.468528461740651
2025-02-10 06:00:00, 19.6              ,     116.0, 4.4751267  , 3.739682630363226 , -11.163983   , -5.936121     , 4.4751267  , 0.10806842 ,  69.237915   ,  73.69281     , 4.4720454  ,            ,            ,  9.253397 ,           ,           ,  69.25122    ,                ,               , 12.644051919813126
2025-02-10 06:00:00, 13.6              ,     114.4, 4.2080946  , 3.635632977976387 , -6.870443    , -9.112157     , 4.2080946  , 0.09734998 ,  36.464844   ,  34.538208    , 4.2044387  ,            ,            , 10.272216 ,           ,           ,  36.45685    ,                ,               , 11.412028400284411
2025-02-10 06:00:00, 16.0              ,     114.8, 4.209601   , 3.75563669097316  , -9.586033    , -8.038056     , 4.209601   , 0.102476835,  48.8667     ,  47.917664    , 4.206607   ,            ,            ,  9.758304 ,           ,           ,  48.864624   ,                ,               , 12.510090844443338
2025-02-10 06:00:00, 16.4              ,     114.8, 4.2523584  , 3.975714148780769 , -9.169304    , -7.868522     , 4.2523584  , 0.103143245,  51.016113   ,  50.651       , 4.249292   ,            ,            ,  9.695255 ,           ,           ,  51.017944   ,                ,               , 12.082622824076733
2025-02-10 06:00:00,  5.0              ,     114.4, 2.4209533  , 1.7126882975343989, 6.8184233    , 5.15426       , 2.4209533  , 0.08789975 , 342.03748    , 355.59058     , 0.682257   , 2.3188725  ,            ,  3.7103796, 11.3765955,           , 230.28345    , 346.66333      ,               ,  8.547355874513643
2025-02-10 06:00:00,  6.6              ,     114.6, 3.0098987  , 1.9635857851383252, 3.5487206    , 7.326694      , 3.0098987  , 0.08825465 , 359.77338    ,   9.276123    , 1.0969208  , 2.7968948  ,            ,  4.4732094, 11.330847 ,           , 189.58661    ,   1.2818909    ,               ,  8.14087605030935
2025-02-10 06:00:00,  7.2              ,     114.6, 2.982136   , 1.92750701420085  , 2.814333     , 6.6589947     , 2.982136   , 0.08836044 ,   5.0909424  ,  10.842712    , 0.91173565 , 2.834927   ,            ,  4.5336146, 11.317281 ,           , 178.45007    ,   4.468506     ,               ,  7.2292932330565405
2025-02-10 06:00:00,  7.6              ,     113.4, 3.3622594  , 2.204             , 1.6528316    , -5.847664     , 3.3622594  , 0.088482514,   8.294373   ,  14.056885    ,            , 3.359496   ,            ,           , 11.301667 ,           ,              ,   8.314789     ,               ,  6.076761189552751
2025-02-10 06:00:00, 16.6              ,     115.0, 4.282896   , 3.8590002         , -9.298478    , -7.926409     , 4.282896   , 0.103701904,  51.553467   ,  51.363403    , 4.279882   ,            ,            ,  9.643024 ,           ,           ,  51.555664   ,                ,               , 12.218414494187247
2025-02-10 06:00:00, 17.8              ,     115.2, 4.33594    , 3.8195002         , -9.902677    , -7.679395     , 4.33594    , 0.105507985,  58.633667   ,  59.43805     , 4.3329306  ,            ,            ,  9.477956 ,           ,           ,  58.6427     ,                ,               , 12.531405321525357
2025-02-10 06:00:00, 19.6              ,     115.4, 4.355133   , 3.704483249509828 , -10.983679   , -5.858485     , 4.355133   , 0.10807842 ,  68.7876     ,  73.90558     , 4.351904   ,            ,            ,  9.252541 ,           ,           ,  68.80542    ,                ,               , 12.448415596784436
2025-02-10 06:00:00, 16.6              ,     114.8, 4.2661653  , 3.8350148074740336, -9.219793    , -7.806179     , 4.2661653  , 0.10359183 ,  52.2782     ,  52.06726     , 4.263095   ,            ,            ,  9.653272 ,           ,           ,  52.281555   ,                ,               , 12.080604850043313
2025-02-10 06:00:00, 17.4              ,     115.0, 4.3041434  , 3.618016669293919 , -9.644039    , -7.6600313    , 4.3041434  , 0.104925156,  56.659607   ,  57.013306    , 4.3010807  ,            ,            ,  9.530603 ,           ,           ,  56.66736    ,                ,               , 12.31598829775754
2025-02-10 06:00:00, 20.6              ,     115.6, 3.8120403  , 3.407207149386329 , -10.346241   , -6.307742     , 3.8120403  , 0.11709037 ,  70.372314   ,  70.06427     , 3.8070295  , 0.099652134,            ,  8.540412 , 13.086823 ,           ,  70.36194    , 194.12299      ,               , 12.117438341854477
2025-02-10 06:00:00, 21.6              ,     115.8, 3.090269   , 3.022387722035929 , -9.4091835   , -5.9188123    , 3.090269   , 0.12840757 ,  68.484375   ,  62.34613     , 2.8470094  , 1.1861211  , 0.09033083 ,  7.78759  ,  9.746629 , 13.228044 ,  61.835693   , 105.87549      , 192.54059     , 11.115982780631837
2025-02-10 06:00:00, 22.0              ,     115.8, 2.7674124  , 2.752786739686486 , -9.009792    , -5.003113     , 2.7674124  , 0.13120903 ,  71.441956   ,  68.19275     , 2.5762012  , 0.99129987 , 0.084434465,  7.621427 ,  9.557753 , 13.2626915,  66.11029    , 106.878784     , 191.27759     , 10.305701896233607
2025-02-10 06:00:00,  6.8              ,     113.4, 3.3660781  , 2.179115037922255 , 4.196516     , -3.7899745    , 3.3660781  , 0.08849226 ,   3.1965942  ,  12.04303     ,            , 3.3637617  ,            ,           , 11.300424 ,           ,              ,   3.2505493    ,               ,  5.654613448230237
2025-02-10 06:00:00,  9.4              ,     113.8, 3.4195082  , 3.0082543894714435, -8.894506    , -1.8341178    , 3.4195082  , 0.08896329 ,  25.083923   ,  17.56427     ,            , 3.4142203  ,            ,           , 11.240591 ,           ,              ,  24.953491     ,               ,  9.081642202174276
2025-02-10 06:00:00, 14.0              ,     114.4, 4.184063   , 3.8735289723934   , -7.030536    , -8.538698     , 4.184063   , 0.097837895,  38.324585   ,  37.24707     , 4.1804333  ,            ,            , 10.220987 ,           ,           ,  38.319885   ,                ,               , 11.06064193356335
2025-02-10 06:00:00, 17.200000000000003,     115.0, 4.3084464  , 3.6352543737958674, -9.661999    , -7.7280006    , 4.3084464  , 0.1046554  ,  55.517822   ,  55.688232    , 4.305404   ,            ,            ,  9.555169 ,           ,           ,  55.523865   ,                ,               , 12.372397421260011
2025-02-10 06:00:00, 15.0              ,     114.6, 4.15549    , 3.788535492670403 , -8.372135    , -7.634144     , 4.15549    , 0.099463075,  43.87378    ,  44.115723    , 4.1521506  ,            ,            , 10.053982 ,           ,           ,  43.86548    ,                ,               , 11.3301720671383
2025-02-10 06:00:00, 17.6              ,     115.0, 4.300201   , 3.7302858174264815, -9.74411     , -7.640089     , 4.300201   , 0.10522033 ,  57.770447   ,  58.33008     , 4.2971377  ,            ,            ,  9.503865 ,           ,           ,  57.77954    ,                ,               , 12.382190420923957
2025-02-10 06:00:00, 16.6              ,     115.6, 4.3034115  , 4.0740599331076295, -9.106831    , -8.286346     , 4.3034115  , 0.10413414 ,  48.791138   ,  48.721924    , 4.3004594  ,            ,            ,  9.603    ,           ,           ,  48.790894   ,                ,               , 12.312509934788967
2025-02-10 06:00:00, 10.4              ,     115.0, 3.8460941  , 3.806760327528616 , -9.492972    , 0.45252416    , 3.8460941  , 0.09027807 ,  29.899597   ,  16.08319     ,            , 3.841112   ,            ,           , 11.076887 ,           ,              ,  29.776123     ,               ,  9.503751654381952
2025-02-10 06:00:00, 10.0              ,     115.0, 3.5877712  , 3.820173246515728 , -9.6         , 1.4599993     , 3.5877712  , 0.08977747 ,  26.309753   ,  14.88739     ,            , 3.5827632  ,            ,           , 11.138652 ,           ,              ,  26.166138     ,               ,  9.710386086865984
2025-02-10 06:00:00, 14.8              ,     115.4, 3.9088995  , 3.495348222924185 , -7.1241283   , -7.162956     , 3.9088995  , 0.100085266,  37.61902    ,  36.881775    , 3.8659947  , 0.47666395 , 0.26303765 ,  9.986658 ,  7.198108 , 11.525434 ,  36.96936    , 112.00171      , 315.71478     , 10.102531499223197
2025-02-10 06:00:00, 19.8              ,     116.0, 4.430733   , 3.6023461563891543, -11.400082   , -5.6220417    , 4.430733   , 0.10856509 ,  70.401245   ,  75.72699     , 4.427565   ,            ,            ,  9.211063 ,           ,           ,  70.41577    ,                ,               , 12.710988257537762
2025-02-10 06:00:00, 13.8              ,     115.4, 3.8479395  , 3.4078519134458536, -6.3473496   , -7.58822      , 3.8479395  , 0.09827054 ,  34.0484     ,  30.741577    , 3.7335062  , 0.8597686  , 0.30283996 , 10.169799 ,  6.8485255, 11.4623995,  31.29535    , 105.26849      , 324.86182     ,  9.892923213743254
2025-02-10 06:00:00, 13.2              ,     115.2, 3.9898849  , 3.634351999370344 , -7.722757    , -6.284884     , 3.9898849  , 0.097394995,  34.3136     ,  28.328735    , 3.9851525  ,            ,            , 10.267468 ,           ,           ,  34.278564   ,                ,               ,  9.956944439661447
2025-02-10 06:00:00, 11.6              ,     115.2, 4.2195997  , 4.4049482368833495, -11.146279   , -4.5395646    , 4.2195997  , 0.09353273 ,  33.251587   ,  19.326294    , 4.216111   ,            ,            , 10.691443 ,           ,           ,  33.202393   ,                ,               , 12.035247496558355
2025-02-10 06:00:00,  9.4              ,     115.0, 3.3336394  , 3.808             , -9.111749    , 0.37104538    , 3.3336394  , 0.08919507 ,  24.353455   ,  13.821289    ,            , 3.3280253  ,            ,           , 11.211381 ,           ,              ,  24.182129     ,               ,  9.11930065920739
2025-02-10 06:00:00,  9.0              ,     114.8, 3.204983   , 3.0903554940027496, -8.222769    , 2.688311      , 3.204983   , 0.08883365 ,  24.221497   ,  14.206726    ,            , 3.1992304  ,            ,           , 11.256995 ,           ,              ,  24.03241      ,               ,  8.651066180539944
2025-02-10 06:00:00,  8.8              ,     114.8, 3.1638741  , 3.0119540896068195, -7.572584    , 3.2754436     , 3.1638741  , 0.08874163 ,  22.346436   ,  13.806152    ,            , 3.1584358  ,            ,           , 11.268668 ,           ,              ,  22.162598     ,               ,  8.250609626799521
2025-02-10 06:00:00,  8.2              ,     114.8, 2.834967   , 2.203697886717028 , -2.3027835   , 5.125358      , 2.834967   , 0.08852662 ,  14.643677   ,  12.868652    , 0.67659265 , 2.7498677  ,            ,  4.548233 , 11.296036 ,           , 158.33942    ,  12.600983     ,               ,  5.618906163661772
2025-02-10 06:00:00,  7.800000000000001,     114.8, 2.912484   , 1.7230803677229902, 1.0056797    , 6.664627      , 2.912484   , 0.08845427 ,  10.807129   ,  11.740723    , 0.8850119  , 2.770343   ,            ,  4.490977 , 11.305277 ,           , 171.23572    ,   8.909302     ,               ,  6.740077500156885
2025-02-10 06:00:00, 20.4              ,     115.6, 3.9685333  , 3.361405382874198 , -10.457643   , -6.3214884    , 3.9685333  , 0.114809826,  70.669556   ,  69.134766    , 3.9636812  , 0.09993857 ,            ,  8.710057 , 13.034166 ,           ,  70.66077    , 194.70721      ,               , 12.219800027282915
2025-02-10 06:00:00,  6.8              ,     114.6, 3.0050902  , 1.9453077641202727, 3.209506     , 7.1214466     , 3.0050902  , 0.08830034 ,   1.5575562  ,   9.799011    , 1.0442575  , 2.812317   ,            ,  4.496687 , 11.324985 ,           , 186.02466    ,   2.2015991    ,               ,  7.811269451291996
2025-02-10 06:00:00, 20.200000000000003,     115.6, 4.114582   , 3.193             , -10.577661   , -6.16003      , 4.114582   , 0.111586936,  70.79431    ,  79.26459     , 4.111092   ,            ,            ,  8.961623 ,           ,           ,  70.81848    ,                ,               , 12.240624241917608
2025-02-10 06:00:00, 19.200000000000003,     115.4, 4.3870025  , 3.676250273613007 , -10.825537   , -6.352065     , 4.3870025  , 0.10741621 ,  66.65155    ,  70.39862     , 4.3839116  ,            ,            ,  9.309582 ,           ,           ,  66.66589    ,                ,               , 12.551533018025886
2025-02-10 06:00:00,  6.4              ,     114.6, 3.0069916  , 1.986375588489019 , 3.9628913    , 7.3846936     , 3.0069916  , 0.08819608 , 357.93726    ,   8.750732    , 1.1299679  , 2.780212   ,            ,  4.4435906, 11.338373 ,           , 193.49036    ,   0.46325684   ,               ,  8.38082376747636
2025-02-10 06:00:00,  8.0              ,     113.6, 3.2483053  , 2.378487278927298 , -0.90487593  , -3.2782311    , 3.2483053  , 0.08847949 ,  11.47229    ,  14.681519    ,            , 3.2457902  ,            ,           , 11.302054 ,           ,              ,  11.452362     ,               ,  3.40082336996507
2025-02-10 06:00:00,  6.0              ,     113.2, 3.4467885  , 2.2227231577161177, 5.3988366    , -2.4402719    , 3.4467885  , 0.08830203 ,   0.6397705  ,   9.948364    ,            , 3.444128   ,            ,           , 11.324767 ,           ,              ,   0.7097168    ,               ,  5.924724768242755
2025-02-10 06:00:00, 20.0              ,     116.0, 4.333078   , 3.455873050463232 , -11.039999   , -5.550003     , 4.333078   , 0.1094477  ,  71.07129    ,  77.71936     , 4.3297777  ,            ,            ,  9.1367855,           ,           ,  71.08917    ,                ,               , 12.356541232076635
2025-02-10 06:00:00, 15.8              ,     115.6, 4.151729   , 3.7948069713006105, -9.373805    , -7.9765086    , 4.151729   , 0.103416614,  42.95758    ,  41.892944    , 4.1486754  ,            ,            ,  9.669626 ,           ,           ,  42.94763    ,                ,               , 12.308245594880653
2025-02-10 06:00:00, 18.200000000000003,     115.8, 4.4535985  , 3.950226323189734 , -10.242359   , -7.5942264    , 4.4535985  , 0.10632276 ,  60.131348   ,  61.623108    , 4.4507313  ,            ,            ,  9.405324 ,           ,           ,  60.140137   ,                ,               , 12.750615377280344
